Nordic_number,Stockout_start,Stockout_end
490101,2019-09-19,2019-09-19
490101,2019-09-23,2019-09-23
490101,2019-12-05,2019-12-20
490101,2019-12-30,2020-01-06
490101,2020-02-26,2020-04-07
490101,2020-10-02,2020-10-27
490101,2020-11-03,2020-11-09
490101,2020-11-17,2020-11-30
490101,2020-12-02,2020-12-17
490101,2020-12-21,2020-12-21
490101,2020-12-29,2021-01-06
490176,2018-05-16,2018-05-16
490176,2018-05-18,2018-05-21
490176,2018-05-25,2018-10-09
490176,2018-10-18,2018-10-18
490176,2018-10-26,2018-10-29
490176,2019-01-07,2019-03-08
490243,2018-01-19,2018-01-31
490243,2019-09-05,2019-09-05
490243,2019-09-10,2019-09-10
490243,2019-11-12,2019-11-12
490243,2020-03-17,2020-03-17
490243,2020-03-19,2020-03-19
490243,2020-03-24,2020-04-03
490243,2020-04-20,2020-04-23
490243,2020-05-05,2020-05-18
490243,2020-06-12,2020-06-15
490243,2020-06-19,2020-06-19
490243,2020-12-03,2020-12-04
490256,2019-06-18,2019-09-05
490256,2019-09-20,2019-09-20
490256,2019-09-25,2019-09-27
490256,2019-10-04,2019-10-04
490256,2019-10-08,2019-10-10
490256,2019-10-23,2019-10-28
490256,2020-07-08,2020-12-28
490268,2018-06-06,2018-06-06
490268,2018-07-17,2018-07-26
490268,2018-07-30,2018-08-28
490268,2018-08-30,2018-09-06
490268,2019-02-13,2019-03-13
490268,2019-05-21,2019-05-21
490268,2019-08-30,2019-09-10
490268,2019-12-13,2019-12-16
490268,2020-02-03,2020-02-11
490268,2020-02-25,2020-03-11
490268,2020-05-05,2020-08-03
490268,2020-08-05,2020-08-05
490268,2020-08-07,2020-08-07
490268,2020-08-12,2020-08-13
490268,2020-09-30,2020-10-15
490268,2020-10-19,2020-10-20
490268,2020-10-22,2020-10-22
490268,2020-10-30,2020-10-30
490268,2020-11-23,2020-11-23
490268,2020-12-03,2020-12-07
490268,2021-01-05,2021-01-06
490284,2019-01-03,2019-01-03
490284,2019-05-15,2019-05-15
490284,2019-09-25,2019-12-03
490284,2019-12-06,2020-01-24
490284,2020-02-25,2020-03-17
490284,2020-03-26,2020-05-18
490284,2020-05-20,2020-06-15
490284,2020-06-17,2020-06-29
490284,2020-07-01,2020-07-13
490284,2020-07-15,2020-08-20
490295,2019-09-23,2019-09-25
490295,2020-01-15,2020-01-15
490295,2020-12-16,2020-12-21
490295,2020-12-23,2020-12-28
490295,2020-12-30,2021-01-06
490304,2018-06-06,2018-06-06
490304,2018-07-03,2019-01-10
490366,2018-01-18,2018-01-22
490366,2018-01-24,2018-01-29
490366,2018-04-16,2018-04-17
490366,2019-04-11,2019-04-22
490366,2020-09-18,2020-09-22
490366,2020-12-03,2020-12-21
490405,2018-01-01,2018-01-09
490405,2018-04-10,2018-04-11
490405,2018-06-04,2018-06-13
490405,2018-10-04,2018-10-08
490405,2019-03-05,2019-03-05
490405,2019-04-30,2019-04-30
490405,2020-04-16,2020-08-10
490405,2020-08-12,2020-08-12
490405,2020-08-14,2020-08-19
490405,2020-09-01,2020-09-29
490405,2020-10-02,2020-10-02
490405,2020-10-14,2020-10-15
490405,2020-10-21,2021-01-06
490437,2018-01-10,2018-01-16
490437,2019-12-20,2019-12-27
490437,2020-03-16,2020-04-06
490437,2020-04-21,2020-04-21
490437,2020-04-23,2020-04-24
490506,2018-05-01,2018-06-06
490506,2018-12-21,2019-01-21
490506,2019-10-03,2019-12-27
490527,2018-11-20,2018-12-14
490527,2019-01-28,2019-04-17
490527,2019-05-07,2019-08-23
490529,2018-07-17,2018-07-18
490539,2020-03-16,2020-03-20
490640,2018-01-01,2018-01-01
490640,2018-02-27,2018-05-09
490640,2018-05-15,2018-08-21
490650,2019-01-30,2019-01-30
490650,2019-04-22,2019-05-24
490650,2020-03-19,2020-03-19
490650,2020-08-12,2020-08-12
490650,2020-08-14,2020-09-22
490660,2020-09-18,2020-09-21
490660,2020-10-05,2020-10-05
490667,2020-12-22,2021-01-06
490670,2018-01-05,2018-01-08
490670,2019-04-22,2019-06-03
490670,2019-06-06,2019-06-06
490670,2019-06-11,2019-06-11
490670,2019-08-27,2019-12-04
490686,2018-07-16,2018-08-01
490686,2019-01-08,2019-01-08
490686,2019-06-12,2019-06-12
490686,2020-05-18,2020-06-12
490686,2020-11-16,2020-11-16
490686,2020-11-18,2020-11-30
490686,2020-12-17,2021-01-06
490747,2018-01-01,2018-02-12
490747,2018-04-09,2018-04-09
490747,2018-10-04,2018-10-05
490747,2018-10-09,2018-10-19
490787,2019-02-28,2019-03-01
490787,2019-12-09,2019-12-09
490787,2020-10-06,2020-10-08
490787,2020-10-20,2020-12-21
490805,2019-12-13,2019-12-16
490805,2020-10-30,2020-10-30
490813,2018-01-01,2020-08-07
490821,2019-11-01,2019-11-01
490821,2020-06-15,2020-06-15
490821,2020-09-07,2020-09-09
490821,2020-09-22,2020-09-23
490821,2021-01-06,2021-01-06
490839,2020-05-05,2020-05-06
490839,2020-09-22,2020-09-23
490857,2018-12-14,2018-12-27
490857,2019-11-01,2019-11-04
490857,2019-12-05,2020-12-07
490923,2019-06-14,2019-06-18
490923,2019-08-07,2019-08-08
490923,2019-09-23,2019-09-27
490923,2019-10-10,2019-10-14
490923,2020-02-04,2020-02-06
490923,2020-04-06,2020-04-15
490923,2020-04-21,2020-05-20
490923,2020-07-03,2020-07-03
491011,2020-07-27,2020-07-27
491011,2020-10-07,2020-10-07
491056,2018-02-05,2018-02-09
491056,2018-03-28,2018-03-28
491056,2019-05-07,2019-05-13
491056,2019-07-01,2019-07-01
491056,2020-03-04,2020-03-06
491056,2020-03-10,2020-03-10
491056,2020-03-12,2020-03-12
491107,2019-07-01,2019-08-09
491107,2019-08-13,2019-08-16
491107,2020-05-19,2020-06-19
491107,2020-06-23,2020-06-25
491107,2020-06-29,2020-06-29
491107,2020-07-08,2020-07-08
491107,2020-07-28,2020-08-05
491107,2020-11-17,2021-01-06
491213,2018-03-13,2018-03-28
491257,2018-07-09,2018-07-09
491257,2019-02-28,2019-03-01
491257,2019-03-05,2019-03-06
491257,2019-08-20,2019-08-21
491257,2020-02-04,2020-02-07
491257,2020-07-09,2020-07-15
491257,2020-07-17,2020-07-30
491281,2018-01-15,2018-01-17
491281,2019-07-16,2019-07-18
491310,2019-10-21,2019-11-07
491310,2020-10-14,2020-12-28
491314,2018-12-27,2019-01-03
491314,2019-03-04,2019-03-04
491314,2019-05-24,2019-05-27
491314,2019-09-17,2019-09-18
491314,2019-09-24,2019-09-25
491314,2019-09-30,2019-10-02
491314,2020-06-15,2020-06-15
491321,2018-04-10,2018-10-18
491321,2018-12-20,2018-12-20
491321,2019-01-08,2019-01-09
491321,2019-01-22,2019-01-24
491321,2019-01-31,2019-02-06
491321,2019-03-12,2019-03-20
491321,2019-03-27,2019-03-27
491321,2019-04-01,2019-04-03
491321,2019-04-29,2019-04-29
491321,2019-05-15,2019-05-23
491321,2019-05-29,2019-05-29
491321,2019-06-03,2019-06-11
491321,2019-07-26,2019-07-26
491321,2019-07-30,2019-08-05
491321,2019-09-03,2019-09-13
491321,2019-09-20,2019-09-20
491321,2019-09-30,2019-10-02
491321,2019-10-04,2019-10-07
491321,2019-11-01,2019-11-04
491321,2019-11-29,2019-12-05
491321,2020-02-04,2020-02-07
491321,2020-03-11,2020-03-16
491321,2020-07-27,2020-07-29
491321,2020-08-03,2020-08-04
491321,2020-08-06,2020-08-06
491321,2020-08-10,2020-08-10
491321,2020-08-19,2020-08-28
491321,2020-09-08,2020-09-09
491321,2020-10-19,2020-10-20
491321,2020-11-23,2020-11-23
491341,2018-01-05,2018-01-05
491341,2018-06-22,2018-07-04
491341,2018-08-17,2018-08-27
491341,2018-10-31,2018-12-07
491341,2018-12-14,2019-02-11
491341,2019-02-13,2019-02-13
491341,2019-02-19,2019-02-19
491341,2019-02-22,2019-02-26
491341,2019-03-25,2019-03-25
491341,2019-04-04,2019-05-23
491341,2019-07-17,2019-07-30
491341,2019-08-13,2019-08-28
491341,2019-08-30,2020-02-07
491346,2018-01-16,2018-01-26
491346,2018-12-19,2018-12-20
491346,2020-03-11,2020-04-08
491346,2020-05-12,2020-05-27
491346,2020-06-01,2020-06-01
491346,2020-12-11,2020-12-21
491410,2020-07-24,2020-10-13
491416,2019-05-16,2019-05-31
491465,2018-02-27,2018-03-22
491465,2018-03-27,2018-03-28
491465,2019-01-29,2019-02-05
491465,2019-02-11,2019-02-28
491465,2020-01-07,2020-01-07
491465,2020-01-10,2020-01-14
491504,2018-07-23,2018-07-24
491504,2018-08-06,2018-08-24
491504,2018-09-26,2018-09-28
491504,2018-10-02,2018-10-10
491504,2018-10-17,2019-06-17
491504,2019-07-03,2019-07-10
491504,2019-07-15,2019-07-15
491504,2019-07-23,2019-07-29
491504,2019-07-31,2019-08-12
491504,2019-08-14,2019-09-03
491504,2019-09-11,2019-09-17
491504,2019-09-25,2019-09-25
491504,2020-04-15,2020-05-01
491504,2020-05-06,2020-06-15
491504,2020-06-17,2020-06-18
491504,2020-07-01,2020-07-02
491504,2020-07-24,2020-07-27
491504,2020-08-14,2020-08-17
491504,2020-09-23,2020-09-23
491504,2020-10-09,2020-10-09
491504,2020-10-15,2020-12-07
491561,2018-01-01,2018-02-06
491561,2018-07-02,2018-07-02
491561,2018-08-29,2018-11-16
491569,2019-02-22,2019-02-26
491569,2019-03-12,2019-03-14
491569,2019-03-19,2019-04-08
491569,2019-05-20,2019-05-24
491569,2019-06-06,2019-06-11
491569,2019-07-16,2019-07-16
491569,2019-07-18,2019-07-26
491569,2020-05-28,2020-09-04
491569,2020-09-08,2020-09-21
491569,2020-09-23,2020-09-23
491569,2020-09-28,2020-09-28
491569,2020-10-05,2020-10-08
491569,2020-10-14,2020-10-30
491660,2018-01-25,2018-02-08
491660,2018-03-27,2018-03-28
491660,2019-11-18,2019-11-18
491667,2018-01-09,2018-02-07
491667,2018-12-06,2020-02-07
491667,2020-06-17,2020-06-17
491667,2020-06-19,2020-07-07
491667,2020-07-09,2020-07-09
491753,2018-07-04,2018-12-12
491753,2019-07-17,2019-07-22
491753,2019-08-30,2019-09-17
491753,2019-10-18,2019-10-21
491753,2019-10-23,2019-10-29
491753,2019-12-16,2019-12-16
491753,2019-12-19,2020-01-07
491753,2020-01-10,2020-01-13
491753,2020-01-15,2020-02-04
491753,2020-02-10,2020-03-06
491764,2020-06-23,2020-10-13
491764,2020-10-15,2020-10-15
491810,2019-08-29,2019-08-30
491810,2019-09-04,2019-09-04
491810,2019-12-18,2019-12-18
491817,2018-03-08,2018-03-08
491817,2018-03-13,2018-03-13
491817,2018-04-05,2019-06-18
491834,2018-01-08,2018-01-22
491834,2018-02-05,2018-02-08
491834,2018-02-21,2018-03-01
491834,2018-03-13,2018-04-05
491834,2018-04-09,2018-04-09
491834,2018-05-18,2018-05-30
491834,2018-06-06,2018-07-24
491834,2018-08-16,2018-11-02
491834,2018-11-07,2018-11-07
491834,2018-11-09,2019-02-25
491834,2019-02-27,2020-12-21
491966,2018-04-30,2018-04-30
491966,2018-07-20,2018-07-20
491966,2018-11-28,2018-12-12
491966,2019-06-13,2019-07-26
491966,2019-08-14,2019-10-02
491966,2019-10-08,2019-10-18
491966,2019-11-06,2019-12-02
491966,2019-12-04,2020-01-03
491966,2020-01-13,2020-01-15
491966,2020-01-27,2020-05-01
491995,2018-01-03,2018-01-09
491995,2018-01-16,2018-01-16
491995,2018-05-29,2018-05-29
491995,2019-01-15,2019-01-31
491995,2019-02-05,2019-02-22
491995,2019-08-27,2019-11-15
491995,2020-03-12,2020-03-13
492196,2019-10-28,2019-10-31
492196,2019-11-05,2019-11-07
492196,2019-12-17,2019-12-17
492196,2020-01-01,2020-01-09
492196,2020-02-24,2020-02-24
492196,2020-03-03,2020-03-05
492196,2020-06-01,2021-01-06
492347,2018-04-30,2018-04-30
492347,2018-05-18,2018-06-01
492347,2018-06-18,2018-06-18
492347,2018-06-20,2018-07-13
492347,2018-09-25,2018-10-05
492354,2018-06-19,2018-06-21
492354,2018-07-03,2018-07-03
492354,2018-07-17,2018-07-17
492354,2018-07-19,2018-10-30
492354,2018-11-01,2018-11-01
492354,2018-11-05,2019-01-10
492354,2019-01-18,2019-02-21
492354,2019-02-26,2019-06-14
492405,2018-03-23,2018-03-23
492461,2018-01-01,2018-02-08
492461,2018-06-04,2019-10-04
492480,2018-02-23,2020-12-07
492495,2018-01-01,2019-04-17
492507,2018-01-04,2018-01-12
492507,2020-01-27,2020-01-27
492507,2020-12-04,2021-01-06
492527,2018-08-06,2018-08-13
492527,2018-10-09,2018-10-11
492527,2019-01-30,2019-02-22
492701,2018-01-01,2018-01-10
492701,2018-03-02,2018-03-05
492701,2018-03-08,2018-03-12
492701,2018-03-15,2018-03-26
492701,2018-04-25,2018-05-08
492701,2018-05-23,2018-05-30
492701,2018-06-08,2018-06-15
492701,2018-07-16,2018-07-16
492701,2018-07-25,2018-07-25
492701,2018-07-30,2018-07-30
492701,2018-08-01,2018-08-08
492701,2018-08-16,2018-08-16
492701,2019-03-26,2019-04-02
492701,2019-04-09,2019-04-17
492701,2019-05-21,2019-05-22
492701,2019-08-14,2019-08-14
492701,2019-09-23,2019-09-23
492701,2019-09-27,2019-10-01
492701,2019-10-21,2019-10-31
492701,2019-11-13,2019-11-27
492701,2019-12-06,2019-12-06
492701,2019-12-12,2020-02-21
492701,2020-03-03,2020-03-06
492704,2018-06-11,2018-06-18
492704,2018-06-21,2019-02-22
492807,2018-01-18,2018-01-19
492807,2018-02-15,2018-02-26
492807,2018-03-01,2018-03-05
492807,2018-03-07,2018-03-16
492807,2018-03-22,2018-03-22
492807,2018-03-26,2018-03-26
492807,2018-04-09,2018-04-09
492807,2018-05-30,2018-06-20
492807,2018-06-28,2018-06-29
492807,2018-07-26,2018-07-26
492807,2018-09-13,2018-09-13
492807,2018-09-20,2018-09-20
492807,2018-09-24,2018-09-24
492807,2018-10-08,2018-10-08
492807,2018-10-22,2018-10-22
492807,2018-12-14,2018-12-14
492807,2019-02-04,2019-02-11
492807,2019-02-25,2019-03-01
492807,2019-03-26,2019-03-27
492807,2019-03-29,2019-03-29
492807,2019-05-20,2019-05-24
492807,2019-06-03,2019-06-03
492807,2019-06-12,2019-06-12
492807,2020-03-06,2020-03-11
492807,2020-06-10,2020-06-10
492815,2018-01-31,2018-06-21
492815,2018-10-17,2018-10-17
492815,2018-10-19,2019-01-10
492815,2019-01-22,2019-01-25
492815,2019-02-06,2019-02-08
492815,2019-02-12,2019-02-14
492815,2019-02-27,2019-03-27
492815,2020-02-10,2020-02-17
492815,2020-02-21,2020-05-25
492829,2020-09-04,2020-09-07
492829,2020-09-09,2021-01-06
492860,2020-07-29,2020-07-29
492860,2020-08-19,2020-08-20
492860,2020-08-24,2020-10-07
492860,2020-10-22,2020-10-22
492964,2018-04-25,2018-06-15
493082,2018-06-13,2018-06-13
493082,2018-10-24,2018-10-25
493082,2019-01-29,2019-02-22
493082,2019-10-21,2019-11-04
493082,2020-01-27,2020-01-29
493082,2020-02-14,2020-03-17
493112,2020-09-07,2020-09-07
493112,2020-09-21,2020-09-21
493112,2020-10-05,2020-10-05
493112,2020-10-19,2020-10-19
493112,2020-11-23,2020-11-23
493112,2020-12-23,2021-01-06
493160,2020-01-15,2020-01-16
493160,2020-01-20,2020-04-24
493160,2020-04-28,2020-04-30
493226,2020-01-07,2020-01-28
493226,2020-03-24,2020-04-15
493251,2018-01-01,2018-02-14
493251,2018-02-21,2018-02-27
493251,2018-03-01,2018-12-28
493251,2019-01-14,2019-01-14
493251,2019-01-16,2019-01-25
493251,2019-02-11,2019-05-22
493251,2019-08-02,2019-08-02
493251,2019-08-06,2019-08-09
493251,2019-10-01,2019-10-01
493251,2019-10-07,2019-10-07
493251,2019-10-10,2019-10-11
493251,2019-12-06,2019-12-06
493251,2019-12-10,2019-12-11
493251,2019-12-16,2019-12-20
493251,2019-12-30,2020-01-03
493251,2020-01-10,2020-02-07
493251,2020-12-30,2021-01-06
493260,2018-01-01,2018-01-01
493260,2018-01-23,2018-01-26
493357,2018-03-08,2018-07-23
493357,2018-09-11,2018-09-17
493357,2019-10-18,2019-10-22
493357,2019-10-25,2019-10-25
493357,2019-10-29,2019-10-30
493357,2019-11-01,2019-11-04
493357,2020-07-27,2020-07-27
493357,2020-08-03,2020-09-21
493357,2020-09-28,2020-11-02
493357,2020-11-11,2020-11-18
493357,2020-11-25,2021-01-06
493443,2020-04-15,2020-04-15
493464,2018-02-21,2018-08-30
493464,2018-09-06,2018-09-07
493464,2018-12-10,2018-12-17
493464,2019-07-12,2019-07-15
493489,2020-10-08,2020-12-21
493521,2018-01-01,2018-01-26
493633,2018-03-08,2018-03-15
493633,2018-03-22,2018-03-22
493633,2018-03-27,2018-03-28
493633,2018-11-30,2018-12-03
493633,2018-12-12,2018-12-27
493633,2019-02-28,2019-02-28
493633,2019-05-09,2019-07-01
493633,2019-07-03,2019-07-05
493633,2019-07-16,2019-07-16
493633,2019-07-18,2019-07-19
493633,2019-08-13,2019-09-04
493633,2019-09-06,2019-09-23
493633,2020-03-17,2020-03-17
493633,2020-03-19,2020-03-19
493633,2020-04-24,2020-07-07
493633,2020-07-09,2020-07-16
493636,2018-09-06,2018-09-13
493636,2019-05-01,2019-05-03
493636,2020-06-15,2020-06-15
493636,2020-06-22,2020-06-22
493636,2020-06-30,2020-07-29
493636,2020-10-05,2020-10-05
493775,2018-12-31,2019-02-08
493775,2019-03-18,2019-03-18
493775,2019-03-20,2019-04-12
493775,2019-11-18,2019-11-18
493783,2018-01-01,2018-01-29
493783,2018-02-21,2018-04-17
493783,2018-05-23,2018-06-21
493783,2018-09-25,2018-10-30
493783,2018-11-05,2018-11-05
493783,2018-11-07,2018-12-17
493783,2018-12-21,2019-02-20
493783,2019-03-01,2019-03-01
493783,2019-03-11,2019-03-22
493783,2019-04-05,2019-04-05
493783,2019-04-09,2020-05-18
493783,2020-05-20,2020-10-02
493842,2018-01-05,2018-01-05
493842,2018-01-09,2018-06-29
493842,2018-08-27,2018-09-21
493852,2018-01-01,2018-01-24
493852,2018-01-29,2018-01-29
493852,2018-02-02,2018-12-28
493870,2020-03-16,2020-03-20
493876,2020-01-09,2020-01-17
493876,2020-01-21,2020-01-24
493876,2020-03-12,2020-03-12
493876,2020-04-21,2020-04-29
493876,2020-05-19,2021-01-06
493886,2018-11-19,2018-11-20
493886,2018-11-26,2018-11-30
493888,2018-01-01,2018-01-04
493888,2018-03-21,2018-06-15
493888,2018-11-05,2018-11-07
493888,2019-02-06,2019-02-21
493888,2019-05-08,2019-05-21
493888,2019-05-24,2019-05-28
493888,2019-06-17,2019-06-17
493888,2019-07-15,2019-07-15
493888,2019-08-07,2019-08-08
493888,2019-08-21,2019-10-04
493896,2018-03-26,2018-03-26
493896,2020-10-05,2020-10-05
493908,2020-05-12,2020-05-14
493908,2020-05-22,2020-06-12
493937,2020-06-08,2020-06-08
493937,2020-06-17,2020-06-26
493937,2020-06-30,2020-07-02
493937,2020-07-22,2020-07-24
493937,2020-07-28,2020-07-28
493937,2020-07-30,2020-09-23
493937,2020-11-03,2020-12-07
494004,2018-04-12,2018-05-18
494004,2019-09-26,2021-01-06
494020,2018-06-29,2018-07-23
494020,2019-03-08,2019-05-16
494138,2019-10-23,2019-10-31
494235,2018-05-28,2018-05-28
494235,2018-06-13,2018-07-20
494235,2018-08-06,2018-08-10
494318,2018-04-13,2018-04-13
494318,2018-05-25,2018-05-25
494318,2018-07-04,2018-07-05
494318,2018-08-10,2018-08-10
494318,2018-08-14,2018-08-14
494318,2019-01-11,2019-01-16
494318,2019-01-18,2019-01-25
494318,2019-09-13,2019-09-13
494318,2019-11-12,2019-11-13
494318,2019-12-16,2020-01-10
494327,2019-07-08,2019-07-08
494327,2020-04-08,2021-01-05
494334,2018-08-27,2018-09-24
494334,2018-09-26,2018-09-26
494334,2018-11-01,2018-11-01
494334,2019-01-15,2019-02-11
494334,2019-04-08,2019-05-06
494334,2019-05-21,2019-05-21
494334,2019-06-04,2019-06-04
494334,2019-06-12,2019-08-09
494334,2019-08-13,2019-08-13
494334,2019-08-27,2019-08-27
494334,2019-08-29,2019-08-29
494334,2019-09-09,2019-09-10
494334,2019-09-23,2019-09-24
494334,2019-10-01,2019-10-01
494334,2019-11-19,2019-11-19
494334,2019-12-03,2019-12-03
494334,2019-12-17,2019-12-17
494334,2020-01-14,2020-01-14
494334,2020-02-20,2020-02-20
494334,2020-02-25,2020-03-10
494334,2020-03-24,2020-03-25
494334,2020-05-18,2020-05-18
494334,2020-07-13,2020-07-13
494334,2020-09-21,2020-09-22
494334,2020-10-06,2020-10-06
494334,2020-10-12,2020-10-16
494349,2020-12-29,2021-01-06
494412,2018-03-12,2018-03-28
494412,2019-11-05,2019-12-19
494412,2020-04-08,2020-04-15
494412,2020-05-01,2020-05-04
494412,2020-05-06,2020-05-11
494437,2018-01-01,2018-01-11
494437,2018-01-17,2018-02-02
494437,2018-03-08,2018-03-08
494437,2018-09-12,2018-09-14
494437,2018-12-05,2018-12-14
494437,2018-12-31,2019-03-13
494437,2019-03-25,2019-04-05
494437,2019-04-22,2019-07-26
494437,2019-08-12,2021-01-06
494485,2019-11-04,2019-11-18
494485,2019-11-20,2019-11-20
494485,2019-11-27,2019-12-10
494485,2019-12-13,2020-01-07
494485,2020-09-08,2020-09-29
494485,2020-12-29,2021-01-06
494499,2019-04-09,2019-04-22
494499,2020-06-03,2020-06-12
494499,2020-06-24,2020-06-25
494499,2020-08-11,2020-09-04
494499,2020-09-10,2020-09-10
494499,2020-09-17,2020-09-23
494527,2019-02-06,2019-02-07
494527,2019-02-14,2019-03-05
494527,2019-05-10,2019-05-13
494527,2020-09-02,2020-09-02
494533,2019-01-10,2019-03-13
494559,2018-06-25,2018-07-06
494559,2018-08-14,2019-01-31
494559,2019-02-04,2019-02-06
494559,2019-02-12,2019-02-14
494559,2019-06-06,2020-04-15
494559,2020-10-14,2020-10-16
494559,2020-12-01,2020-12-01
494559,2020-12-09,2020-12-10
494559,2021-01-05,2021-01-06
494571,2018-01-01,2018-05-24
494571,2020-05-05,2020-05-27
494571,2020-06-01,2020-06-01
494595,2018-01-01,2018-06-13
494595,2018-06-15,2018-09-13
494595,2018-10-01,2018-10-01
494595,2018-11-21,2018-11-21
494595,2019-01-07,2019-01-10
494595,2019-03-11,2019-03-14
494595,2019-03-18,2019-03-19
494595,2019-03-25,2019-03-25
494595,2019-04-02,2019-04-22
494595,2019-05-20,2019-06-18
494595,2019-09-11,2020-03-12
494595,2020-04-21,2020-10-30
494636,2018-01-04,2018-05-24
494636,2018-05-29,2018-05-29
494636,2018-09-10,2018-10-10
494636,2018-10-12,2018-10-15
494636,2019-02-12,2019-12-27
494648,2019-12-02,2019-12-02
494667,2019-02-11,2019-02-22
494667,2019-05-14,2019-07-23
494667,2019-11-28,2019-11-29
494674,2018-03-28,2018-03-28
494674,2018-04-30,2018-05-01
494674,2019-10-04,2019-10-04
494674,2019-10-11,2019-11-15
494754,2018-11-14,2018-11-21
494754,2018-11-23,2018-11-29
494754,2018-12-05,2019-01-10
494754,2020-03-17,2020-03-17
494754,2020-08-24,2020-08-24
494754,2020-08-27,2021-01-06
494756,2018-04-13,2018-04-17
494756,2018-05-08,2018-05-09
494756,2019-04-30,2019-05-01
494756,2019-08-28,2019-09-20
494756,2019-10-15,2019-10-15
494756,2019-11-04,2019-11-05
494756,2019-11-18,2019-11-18
494756,2020-09-08,2020-09-09
494792,2018-02-28,2018-03-06
494792,2018-04-09,2018-04-17
494792,2018-06-01,2018-08-16
494792,2018-10-01,2018-10-05
494792,2020-03-18,2020-03-19
494792,2020-10-05,2020-10-05
494792,2020-10-15,2020-10-19
494825,2020-05-19,2020-05-20
494831,2020-06-12,2020-06-12
494831,2020-10-14,2020-10-15
494831,2020-10-19,2020-10-19
494831,2020-10-29,2020-11-27
494836,2018-01-01,2018-01-01
494836,2018-01-10,2018-01-15
494836,2018-01-17,2018-02-08
494836,2018-02-27,2018-05-09
494836,2018-05-15,2018-09-21
494838,2019-10-09,2019-10-09
494838,2020-03-18,2020-03-18
494842,2018-03-12,2018-04-11
494842,2018-04-20,2018-06-11
494842,2018-08-28,2019-03-22
494842,2019-03-26,2019-05-06
494842,2019-08-28,2020-02-07
494846,2019-08-02,2019-08-21
494846,2019-09-11,2019-09-20
494853,2018-09-26,2018-09-26
494853,2020-06-29,2020-06-29
494853,2020-08-07,2020-08-14
494853,2020-09-04,2020-09-21
494853,2020-09-24,2020-10-02
494885,2018-04-11,2018-04-11
494885,2020-01-10,2020-01-13
494885,2020-03-23,2020-03-23
494885,2020-04-03,2020-04-06
